10.7711716,106.6530749,282.0,4.8,2.254998,2002,2016/04/29 12:20:07
10.77118,106.653025,279.0,4.8,1.9101342,1998,2016/04/29 12:20:09
10.7711716,106.652995,282.0,4.6,1.2080531,2000,2016/04/29 12:20:11
10.77116,106.6529866,282.0,4.2,0.0,2002,2016/04/29 12:20:13
10.7711566,106.6529816,282.0,4.1,0.0,1998,2016/04/29 12:20:15
10.77116,106.6529483,282.0,4.0,0.0,2000,2016/04/29 12:20:17
10.7711616,106.652925,282.0,4.0,0.0,1002,2016/04/29 12:20:18
10.7711533,106.6529016,282.0,4.0,0.0,1000,2016/04/29 12:20:19
10.7711066,106.652835,237.0,4.0,0.0,1998,2016/04/29 12:20:21
10.7710783,106.6528066,223.0,4.0,4.006598,999,2016/04/29 12:20:22
10.7710133,106.65276,213.0,3.9,4.6633835,2001,2016/04/29 12:20:24
10.7709716,106.6527433,206.0,3.9,4.963466,1002,2016/04/29 12:20:25
10.77089,106.6527183,198.0,3.9,4.5403647,1998,2016/04/29 12:20:27
10.7708516,106.6527083,197.0,3.9,4.254179,1000,2016/04/29 12:20:28
10.770815,106.6526983,197.0,3.9,4.008142,1001,2016/04/29 12:20:29
10.7707733,106.6526916,193.0,3.9,4.3869777,1000,2016/04/29 12:20:30
10.7707266,106.6526866,190.0,4.0,4.847654,1001,2016/04/29 12:20:31
10.7706249,106.652675,187.0,4.2,5.665033,1999,2016/04/29 12:20:33
10.7705566,106.6526799,185.0,4.2,6.296597,999,2016/04/29 12:20:34
10.7704899,106.6526783,183.0,4.3,6.7217574,1000,2016/04/29 12:20:35
10.7703433,106.65267,184.0,4.4,7.799586,2002,2016/04/29 12:20:37
10.7701766,106.6526583,184.0,4.6,8.564978,2000,2016/04/29 12:20:39
10.7700866,106.65265,184.0,4.6,8.872267,999,2016/04/29 12:20:40
10.7700033,106.6526383,186.0,4.7,8.713733,1000,2016/04/29 12:20:41
10.7699183,106.65263,185.0,4.7,8.488799,1000,2016/04/29 12:20:42
10.7698383,106.65262,187.0,4.7,8.184083,1001,2016/04/29 12:20:43
10.7696883,106.65261,185.0,4.7,7.9246635,1999,2016/04/29 12:20:45
10.7696133,106.6525816,189.0,4.4,8.063124,1000,2016/04/29 12:20:46
10.7695399,106.6525633,190.0,4.4,8.416224,1000,2016/04/29 12:20:47
10.7694666,106.652545,191.0,4.4,8.176877,1001,2016/04/29 12:20:48
10.7693933,106.6525183,192.0,4.4,8.005989,1001,2016/04/29 12:20:49
10.7692666,106.6524683,198.0,4.5,7.4068527,1998,2016/04/29 12:20:51
10.7692266,106.6524183,209.0,4.5,6.496824,1000,2016/04/29 12:20:52
10.7691933,106.6523716,219.0,4.3,6.0032053,1001,2016/04/29 12:20:53
10.7691633,106.6522583,247.0,4.1,5.735035,2001,2016/04/29 12:20:55
10.7691833,106.6521166,273.0,4.1,6.550355,1999,2016/04/29 12:20:57
10.7692399,106.6519783,291.0,4.1,7.3682485,2000,2016/04/29 12:20:59
10.7692866,106.6519116,298.0,4.1,7.978709,999,2016/04/29 12:21:00
10.76934,106.6518533,305.0,4.1,8.196437,1001,2016/04/29 12:21:01
10.76946,106.6517466,315.0,4.1,8.396149,1999,2016/04/29 12:21:03
10.7695716,106.6516616,325.0,4.0,7.4022202,1999,2016/04/29 12:21:05
10.7696683,106.6515866,322.0,4.0,6.2307124,2003,2016/04/29 12:21:07
10.7697583,106.6515133,322.0,4.0,6.0104113,1998,2016/04/29 12:21:09
10.7698083,106.6514766,325.0,4.0,6.5009418,1000,2016/04/29 12:21:10
10.7698616,106.65144,326.0,4.0,6.7083745,1000,2016/04/29 12:21:11
10.76997,106.6513633,325.0,4.0,7.0367675,2002,2016/04/29 12:21:13
10.7700633,106.651285,321.0,4.0,6.1457834,2025,2016/04/29 12:21:15
10.7701383,106.6512233,319.0,4.0,4.954201,1973,2016/04/29 12:21:17
10.7701733,106.6511966,320.0,4.0,4.7632394,1002,2016/04/29 12:21:18
10.7702049,106.651175,321.0,4.0,4.0884385,1000,2016/04/29 12:21:19
10.77027,106.65113,322.0,3.9,3.6128352,1998,2016/04/29 12:21:21
10.7702949,106.65111,322.0,3.9,3.2494414,1000,2016/04/29 12:21:22
10.77032,106.6510933,324.0,3.9,2.937005,1000,2016/04/29 12:21:23
10.7703466,106.6510766,325.0,3.9,3.1825275,999,2016/04/29 12:21:24
10.7703766,106.6510583,329.0,3.9,3.2180433,1003,2016/04/29 12:21:25
10.770435,106.6510233,326.0,3.9,3.4615068,1998,2016/04/29 12:21:27
10.7704616,106.6510016,326.0,3.9,3.8913,1001,2016/04/29 12:21:28
10.770495,106.6509766,326.0,3.9,4.1460876,1000,2016/04/29 12:21:29
10.770525,106.65095,325.0,3.9,4.1440287,999,2016/04/29 12:21:30
10.7705583,106.6509283,325.0,3.9,4.1738825,1003,2016/04/29 12:21:31
10.7706183,106.6508866,325.0,3.9,3.8825498,1997,2016/04/29 12:21:33
10.7706466,106.650865,325.0,3.9,3.772914,1000,2016/04/29 12:21:34
10.770675,106.6508449,325.0,3.9,3.7399716,1001,2016/04/29 12:21:35
10.7707366,106.6508116,334.0,3.9,3.8053415,2001,2016/04/29 12:21:37
10.770785,106.650775,334.0,3.9,2.897886,1999,2016/04/29 12:21:39
10.7708183,106.65075,335.0,3.9,2.0501387,1999,2016/04/29 12:21:41
10.7708316,106.65074,326.0,3.9,1.8092486,1000,2016/04/29 12:21:42
10.7708483,106.65073,327.0,3.9,2.0619771,1002,2016/04/29 12:21:43
10.770895,106.6507016,331.0,3.9,3.4620216,1999,2016/04/29 12:21:45
10.7709633,106.6506566,329.0,3.9,4.593896,1999,2016/04/29 12:21:47
10.7709999,106.6506333,328.0,3.9,4.601102,1001,2016/04/29 12:21:48
10.7710333,106.6506099,329.0,3.9,4.3504324,1002,2016/04/29 12:21:49
10.7710649,106.65059,325.0,3.9,3.8424015,1021,2016/04/29 12:21:50
10.7711083,106.6505383,319.0,3.9,3.0188458,1976,2016/04/29 12:21:52
10.7711266,106.6505116,316.0,3.9,2.860826,998,2016/04/29 12:21:53
10.7711583,106.6504783,315.0,3.9,1.8555737,2005,2016/04/29 12:21:55
10.7711833,106.6504533,322.0,3.9,1.6126248,1997,2016/04/29 12:21:57
10.771215,106.6504316,327.0,3.9,2.0002105,2000,2016/04/29 12:21:59
10.7712299,106.6504216,321.0,3.9,1.9729303,1000,2016/04/29 12:22:00
10.7712433,106.6504083,317.0,3.9,1.8169694,1002,2016/04/29 12:22:01
10.7712666,106.6503933,324.0,3.9,1.2126856,1998,2016/04/29 12:22:03
10.7712833,106.6503833,324.0,3.9,1.0577542,2001,2016/04/29 12:22:05
10.7712983,106.65038,330.0,3.9,1.6038744,999,2016/04/29 12:22:06
10.7713166,106.6503716,333.0,3.9,2.3522806,1002,2016/04/29 12:22:07
10.7713666,106.6503466,329.0,3.9,3.5006258,1999,2016/04/29 12:22:09
10.7713933,106.6503316,329.0,3.9,3.534083,1000,2016/04/29 12:22:10
10.7714233,106.6503116,327.0,3.9,3.8913,1000,2016/04/29 12:22:11
10.7714583,106.65029,329.0,3.9,4.6021314,1000,2016/04/29 12:22:12
10.771495,106.6502633,328.0,3.9,4.7874312,1002,2016/04/29 12:22:13
10.7715716,106.65021,322.0,3.9,5.1467075,1997,2016/04/29 12:22:15
10.7716566,106.6501633,327.0,3.9,5.2712703,2001,2016/04/29 12:22:17
10.7717483,106.6501116,330.0,3.9,5.810699,2002,2016/04/29 12:22:19
10.7718516,106.6500699,337.0,3.9,6.0382066,1997,2016/04/29 12:22:21
10.7719566,106.6500183,334.0,3.9,6.246669,2000,2016/04/29 12:22:23
10.7720533,106.64996,330.0,3.9,5.6619444,2003,2016/04/29 12:22:25
10.7721416,106.6499033,328.0,3.9,5.4447317,1998,2016/04/29 12:22:27
10.7722233,106.6498483,327.0,3.9,4.925377,1999,2016/04/29 12:22:29
10.7722583,106.6498216,325.0,3.9,4.6386766,1000,2016/04/29 12:22:30
10.7722933,106.6497966,324.0,3.9,4.236164,1002,2016/04/29 12:22:31
10.7723566,106.6497516,328.0,3.9,3.9571846,1998,2016/04/29 12:22:33
10.7723866,106.6497316,330.0,3.9,3.789385,1000,2016/04/29 12:22:34
10.7724183,106.6497083,328.0,3.9,3.92836,1001,2016/04/29 12:22:35
10.7724533,106.6496833,329.0,3.9,4.2963862,999,2016/04/29 12:22:36
10.7724916,106.6496583,329.0,3.9,4.601617,1002,2016/04/29 12:22:37
10.7725733,106.6496066,326.0,3.9,4.9778786,1998,2016/04/29 12:22:39
10.7726483,106.6495516,325.0,3.9,4.5666156,2000,2016/04/29 12:22:41
10.772715,106.649505,327.0,3.9,4.215575,2001,2016/04/29 12:22:43
10.7727816,106.6494566,331.0,3.9,4.070423,2028,2016/04/29 12:22:45
10.77285,106.64942,334.0,3.9,4.3869777,1972,2016/04/29 12:22:47
10.772925,106.6493766,330.0,3.9,4.559924,2001,2016/04/29 12:22:49
10.7729933,106.64934,325.0,3.9,3.8027678,1999,2016/04/29 12:22:51
10.77305,106.649305,328.0,3.9,3.5423183,1999,2016/04/29 12:22:53
10.77311,106.64927,329.0,3.9,3.861961,2003,2016/04/29 12:22:55
10.7731666,106.6492266,325.0,3.9,3.7425454,1997,2016/04/29 12:22:57
10.7732249,106.6491883,329.0,3.9,3.6612191,2000,2016/04/29 12:22:59
10.7732549,106.6491666,329.0,3.9,4.0621877,1000,2016/04/29 12:23:00
10.7732883,106.6491416,328.0,3.9,4.20631,1004,2016/04/29 12:23:01
10.773355,106.6490933,327.0,3.9,4.4544063,1996,2016/04/29 12:23:03
10.7734233,106.6490483,326.0,3.9,4.256753,2000,2016/04/29 12:23:05
10.7734533,106.6490233,324.0,3.9,4.028731,1000,2016/04/29 12:23:06
10.7734833,106.6490083,325.0,3.9,3.5989377,1002,2016/04/29 12:23:07
10.7735399,106.6489733,327.0,3.9,3.5953348,1999,2016/04/29 12:23:09
10.77359,106.648935,321.0,3.9,2.903548,1999,2016/04/29 12:23:11
10.7736266,106.648905,327.0,3.9,2.2483068,2002,2016/04/29 12:23:13
10.773655,106.6488833,327.0,3.9,1.4298984,1998,2016/04/29 12:23:15
10.7736816,106.6488616,330.0,3.9,1.8550589,2002,2016/04/29 12:23:17
10.7737,106.6488516,337.0,3.9,2.1947756,998,2016/04/29 12:23:18
10.7737166,106.6488433,335.0,3.9,2.101611,1002,2016/04/29 12:23:19
10.7737483,106.6488266,342.0,3.9,1.5791677,1998,2016/04/29 12:23:21
10.77376,106.6488183,342.0,3.9,1.4443105,1000,2016/04/29 12:23:22
10.7737666,106.6488066,342.0,3.9,1.2780553,1000,2016/04/29 12:23:23
10.773775,106.6488,342.0,3.9,1.2662166,1000,2016/04/29 12:23:24
10.7737883,106.648795,343.0,3.9,1.5724764,1002,2016/04/29 12:23:25
